,Region Name (GO),ONS LACode,ONS LA Name,CP,S Ref E,S Ref N,S Ref Latitude,S Ref Longitude,Road,A-Junction,A Ref E,A Ref N,B-Junction,B Ref E,B Ref N,RCat,iDir,Year,dCount,Hour,PC,2WMV,CAR,BUS,LGV,HGVR2,HGVR3,HGVR4,HGVA3,HGVA5,HGVA6,HGV,AMV
1723727,London,E09000030,Tower Hamlets,47580,534110,180940,51.511480272,-0.06881553,A1202,Dock Street,534140,180870,Hooper Street,534090,180990,PU,S,2016,2016-09-20,10,26,14,128.0,0,97,8.0,2,2.0,0.0,1,0.0,13.0,252.0
1723728,London,E09000030,Tower Hamlets,47580,534110,180940,51.511480272,-0.06881553,A1202,Dock Street,534140,180870,Hooper Street,534090,180990,PU,S,2016,2016-09-20,11,22,17,105.0,1,82,10.0,1,1.0,1.0,0,1.0,14.0,219.0
1723729,London,E09000030,Tower Hamlets,47580,534110,180940,51.511480272,-0.06881553,A1202,Dock Street,534140,180870,Hooper Street,534090,180990,PU,S,2016,2016-09-20,12,36,22,107.0,0,65,6.0,0,2.0,1.0,1,2.0,12.0,206.0
1723730,London,E09000030,Tower Hamlets,47580,534110,180940,51.511480272,-0.06881553,A1202,Dock Street,534140,180870,Hooper Street,534090,180990,PU,S,2016,2016-09-20,13,48,14,109.0,0,64,8.0,2,3.0,0.0,1,0.0,14.0,201.0
1723731,London,E09000030,Tower Hamlets,47580,534110,180940,51.511480272,-0.06881553,A1202,Dock Street,534140,180870,Hooper Street,534090,180990,PU,S,2016,2016-09-20,14,42,21,124.0,1,52,9.0,3,2.0,0.0,0,0.0,14.0,212.0
1723732,London,E09000030,Tower Hamlets,47580,534110,180940,51.511480272,-0.06881553,A1202,Dock Street,534140,180870,Hooper Street,534090,180990,PU,S,2016,2016-09-20,15,31,29,118.0,1,70,2.0,1,1.0,2.0,0,0.0,6.0,224.0
1723733,London,E09000030,Tower Hamlets,47580,534110,180940,51.511480272,-0.06881553,A1202,Dock Street,534140,180870,Hooper Street,534090,180990,PU,S,2016,2016-09-20,16,51,25,142.0,2,42,4.0,0,0.0,0.0,2,0.0,6.0,217.0
1723734,London,E09000030,Tower Hamlets,47580,534110,180940,51.511480272,-0.06881553,A1202,Dock Street,534140,180870,Hooper Street,534090,180990,PU,S,2016,2016-09-20,17,102,38,177.0,0,51,7.0,1,2.0,0.0,0,0.0,10.0,276.0
1723735,London,E09000030,Tower Hamlets,47580,534110,180940,51.511480272,-0.06881553,A1202,Dock Street,534140,180870,Hooper Street,534090,180990,PU,S,2016,2016-09-20,18,181,35,160.0,1,40,5.0,0,0.0,0.0,1,0.0,6.0,242.0
1723808,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,E,2016,2016-10-13,7,9,6,329.0,17,113,4.0,2,1.0,0.0,0,1.0,8.0,473.0
1723809,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,E,2016,2016-10-13,8,6,11,409.0,16,91,5.0,2,3.0,0.0,0,0.0,10.0,537.0
1723810,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,E,2016,2016-10-13,9,5,3,304.0,17,96,7.0,3,8.0,0.0,0,0.0,18.0,438.0
1723811,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,E,2016,2016-10-13,10,5,3,285.0,14,126,12.0,9,10.0,0.0,0,3.0,34.0,462.0
1723812,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,E,2016,2016-10-13,11,7,3,352.0,13,126,2.0,11,7.0,1.0,0,0.0,21.0,515.0
1723813,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,E,2016,2016-10-13,12,2,13,387.0,15,133,5.0,12,10.0,0.0,0,4.0,31.0,579.0
1723814,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,E,2016,2016-10-13,13,6,16,414.0,19,147,3.0,8,12.0,0.0,1,1.0,25.0,621.0
1723815,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,E,2016,2016-10-13,14,6,11,464.0,15,190,16.0,2,18.0,0.0,0,1.0,37.0,717.0
1723816,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,E,2016,2016-10-13,15,5,23,455.0,20,188,9.0,0,6.0,0.0,0,1.0,16.0,702.0
1723817,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,E,2016,2016-10-13,16,14,26,463.0,18,167,6.0,2,2.0,0.0,1,1.0,12.0,686.0
1723818,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,E,2016,2016-10-13,17,24,27,552.0,18,137,1.0,1,0.0,1.0,1,1.0,5.0,739.0
1723819,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,E,2016,2016-10-13,18,28,30,610.0,14,91,3.0,0,0.0,0.0,1,0.0,4.0,749.0
1723820,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,W,2016,2016-10-13,7,29,25,428.0,15,304,11.0,1,9.0,1.0,0,0.0,22.0,794.0
1723821,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,W,2016,2016-10-13,8,41,17,416.0,18,181,9.0,3,12.0,1.0,0,0.0,25.0,657.0
1723822,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,W,2016,2016-10-13,9,13,11,417.0,16,194,16.0,5,5.0,0.0,1,1.0,28.0,666.0
1723823,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,W,2016,2016-10-13,10,14,19,385.0,14,172,16.0,4,8.0,3.0,0,0.0,31.0,621.0
1723824,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,W,2016,2016-10-13,11,3,10,416.0,14,132,14.0,3,8.0,0.0,2,1.0,28.0,600.0
1723825,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,W,2016,2016-10-13,12,9,20,469.0,14,171,16.0,5,11.0,0.0,1,2.0,35.0,709.0
1723826,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,W,2016,2016-10-13,13,8,24,415.0,16,134,12.0,3,10.0,0.0,1,2.0,28.0,617.0
1723827,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,W,2016,2016-10-13,14,12,11,468.0,9,178,12.0,5,8.0,0.0,1,0.0,26.0,692.0
1723828,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,W,2016,2016-10-13,15,15,17,516.0,12,136,6.0,2,1.0,0.0,1,0.0,10.0,691.0
1723829,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,W,2016,2016-10-13,16,10,18,488.0,15,121,6.0,0,3.0,0.0,1,0.0,10.0,652.0
1723830,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,W,2016,2016-10-13,17,11,36,476.0,9,69,4.0,0,0.0,0.0,0,0.0,4.0,594.0
1723831,London,E09000028,Southwark,47604,535400,178700,51.491043685,-0.051096616,A2208,Hawkstone Rd,535360,178720,A200,535670,178756,PU,W,2016,2016-10-13,18,29,14,604.0,14,70,2.0,0,0.0,1.0,0,1.0,4.0,706.0
1723832,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,E,2016,2016-05-06,7,23,14,355.0,6,133,4.0,0,0.0,0.0,1,0.0,5.0,513.0
1723833,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,E,2016,2016-05-06,8,33,9,394.0,8,86,6.0,3,0.0,0.0,0,0.0,9.0,506.0
1723834,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,E,2016,2016-05-06,9,23,11,392.0,8,92,9.0,1,2.0,0.0,0,0.0,12.0,515.0
1723835,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,E,2016,2016-05-06,10,12,10,400.0,9,108,12.0,3,1.0,0.0,0,0.0,16.0,543.0
1723836,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,E,2016,2016-05-06,11,11,8,333.0,5,103,6.0,2,1.0,0.0,0,0.0,9.0,458.0
1723837,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,E,2016,2016-05-06,12,14,7,293.0,6,90,4.0,1,0.0,0.0,0,0.0,5.0,401.0
1723838,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,E,2016,2016-05-06,13,15,13,369.0,6,87,12.0,3,4.0,0.0,0,0.0,19.0,494.0
1723839,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,E,2016,2016-05-06,14,10,15,305.0,8,95,7.0,0,0.0,0.0,0,0.0,7.0,430.0
1723840,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,E,2016,2016-05-06,15,28,11,327.0,9,80,4.0,0,0.0,0.0,0,0.0,4.0,431.0
1723841,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,E,2016,2016-05-06,16,27,10,443.0,8,92,3.0,1,0.0,0.0,0,0.0,4.0,557.0
1723842,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,E,2016,2016-05-06,17,26,18,442.0,3,50,2.0,0,0.0,0.0,0,0.0,2.0,515.0
1723843,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,E,2016,2016-05-06,18,37,16,397.0,3,53,2.0,0,0.0,0.0,0,0.0,2.0,471.0
1723844,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,W,2016,2016-05-06,7,29,9,317.0,10,90,15.0,2,0.0,0.0,0,0.0,17.0,443.0
1723845,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,W,2016,2016-05-06,8,36,8,222.0,11,66,7.0,0,1.0,0.0,1,0.0,9.0,316.0
1723846,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,W,2016,2016-05-06,9,26,3,220.0,6,72,11.0,1,0.0,0.0,0,0.0,12.0,313.0
1723847,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,W,2016,2016-05-06,10,13,6,226.0,6,59,9.0,1,1.0,0.0,0,0.0,11.0,308.0
1723848,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,W,2016,2016-05-06,11,17,10,267.0,6,56,10.0,2,0.0,0.0,0,0.0,12.0,351.0
1723849,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,W,2016,2016-05-06,12,16,9,296.0,7,78,12.0,0,1.0,0.0,0,0.0,13.0,403.0
1723850,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,W,2016,2016-05-06,13,10,7,236.0,7,70,7.0,1,1.0,0.0,0,0.0,9.0,329.0
1723851,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,W,2016,2016-05-06,14,18,15,296.0,10,74,8.0,0,0.0,0.0,0,0.0,8.0,403.0
1723852,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,W,2016,2016-05-06,15,23,12,369.0,7,58,8.0,1,0.0,0.0,0,0.0,9.0,455.0
1723853,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,W,2016,2016-05-06,16,24,10,343.0,6,56,1.0,0,0.0,0.0,0,0.0,1.0,416.0
1723854,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,W,2016,2016-05-06,17,32,20,372.0,6,61,3.0,0,0.0,0.0,0,0.0,3.0,462.0
1723855,London,E09000028,Southwark,47606,533390,175000,51.458271121,-0.081426592,A2214,A215,532056,174393,A2216,533819,175178,PU,W,2016,2016-05-06,18,34,20,401.0,6,47,1.0,0,0.0,0.0,0,0.0,1.0,475.0
1723856,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,E,2016,2016-09-23,7,65,13,296.0,26,99,12.0,1,0.0,0.0,0,0.0,13.0,447.0
1723857,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,E,2016,2016-09-23,8,77,18,274.0,20,81,12.0,2,5.0,2.0,0,0.0,21.0,414.0
1723858,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,E,2016,2016-09-23,9,60,7,275.0,21,100,13.0,1,1.0,0.0,0,0.0,15.0,418.0
1723859,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,E,2016,2016-09-23,10,28,7,249.0,24,94,15.0,1,0.0,3.0,2,2.0,23.0,397.0
1723860,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,E,2016,2016-09-23,11,22,9,197.0,20,93,5.0,1,4.0,2.0,0,0.0,12.0,331.0
1723861,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,E,2016,2016-09-23,12,17,7,203.0,15,87,5.0,0,1.0,1.0,0,0.0,7.0,319.0
1723862,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,E,2016,2016-09-23,13,37,14,262.0,23,86,7.0,0,0.0,3.0,0,0.0,10.0,395.0
1723863,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,E,2016,2016-09-23,14,39,15,229.0,21,100,6.0,0,1.0,0.0,0,0.0,7.0,372.0
1723864,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,E,2016,2016-09-23,15,35,16,235.0,18,73,2.0,1,2.0,1.0,1,1.0,8.0,350.0
1723865,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,E,2016,2016-09-23,16,42,26,248.0,23,52,7.0,0,0.0,1.0,0,0.0,8.0,357.0
1723866,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,E,2016,2016-09-23,17,37,17,291.0,17,74,2.0,0,0.0,0.0,0,0.0,2.0,401.0
1723867,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,E,2016,2016-09-23,18,49,15,316.0,19,57,2.0,0,0.0,0.0,0,0.0,2.0,409.0
1723868,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,W,2016,2016-09-23,7,27,6,229.0,22,91,11.0,1,5.0,1.0,0,0.0,18.0,366.0
1723869,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,W,2016,2016-09-23,8,53,7,304.0,21,75,9.0,2,2.0,1.0,1,0.0,15.0,422.0
1723870,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,W,2016,2016-09-23,9,37,6,197.0,24,86,10.0,1,3.0,0.0,0,0.0,14.0,327.0
1723871,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,W,2016,2016-09-23,10,28,12,229.0,22,84,10.0,3,5.0,0.0,2,0.0,20.0,367.0
1723872,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,W,2016,2016-09-23,11,29,9,220.0,21,98,6.0,4,3.0,0.0,0,1.0,14.0,362.0
1723873,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,W,2016,2016-09-23,12,23,11,267.0,19,101,12.0,4,0.0,3.0,0,0.0,19.0,417.0
1723874,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,W,2016,2016-09-23,13,33,10,239.0,19,80,7.0,2,1.0,0.0,0,0.0,10.0,358.0
1723875,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,W,2016,2016-09-23,14,33,24,268.0,20,63,11.0,0,5.0,0.0,0,0.0,16.0,391.0
1723876,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,W,2016,2016-09-23,15,39,13,321.0,20,84,6.0,0,0.0,0.0,0,0.0,6.0,444.0
1723877,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,W,2016,2016-09-23,16,59,16,353.0,22,76,2.0,0,0.0,0.0,0,0.0,2.0,469.0
1723878,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,W,2016,2016-09-23,17,78,24,409.0,20,71,1.0,0,0.0,0.0,0,0.0,1.0,525.0
1723879,London,E09000022,Lambeth,47607,532000,175870,51.466414971,-0.101097334,A2217,A23/A204,530998,175271,A215,532536,176508,PU,W,2016,2016-09-23,18,88,27,420.0,18,42,1.0,0,1.0,0.0,0,0.0,2.0,509.0
1723880,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,N,2016,2016-10-07,7,12,14,171.0,3,30,2.0,0,0.0,0.0,0,0.0,2.0,220.0
1723881,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,N,2016,2016-10-07,8,12,6,168.0,0,26,1.0,0,0.0,0.0,0,0.0,1.0,201.0
1723882,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,N,2016,2016-10-07,9,10,6,144.0,0,24,3.0,0,0.0,0.0,0,0.0,3.0,177.0
1723883,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,N,2016,2016-10-07,10,12,2,121.0,0,26,3.0,2,0.0,0.0,0,0.0,5.0,154.0
1723884,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,N,2016,2016-10-07,11,2,0,92.0,0,26,6.0,0,0.0,0.0,0,0.0,6.0,124.0
1723885,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,N,2016,2016-10-07,12,7,0,127.0,0,26,2.0,1,0.0,0.0,0,0.0,3.0,156.0
1723886,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,N,2016,2016-10-07,13,6,4,135.0,1,38,1.0,3,0.0,0.0,0,0.0,4.0,182.0
1723887,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,N,2016,2016-10-07,14,14,1,130.0,1,29,2.0,0,0.0,0.0,0,0.0,2.0,163.0
1723888,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,N,2016,2016-10-07,15,22,0,187.0,0,27,2.0,0,0.0,0.0,0,0.0,2.0,216.0
1723889,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,N,2016,2016-10-07,16,11,2,156.0,0,24,1.0,0,0.0,0.0,0,0.0,1.0,183.0
1723890,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,N,2016,2016-10-07,17,13,1,177.0,1,17,0.0,0,0.0,1.0,0,0.0,1.0,197.0
1723891,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,N,2016,2016-10-07,18,8,3,166.0,0,15,1.0,0,0.0,0.0,0,0.0,1.0,185.0
1723892,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,S,2016,2016-10-07,7,13,3,153.0,0,29,2.0,1,0.0,0.0,0,0.0,3.0,188.0
1723893,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,S,2016,2016-10-07,8,30,5,171.0,0,23,4.0,0,0.0,0.0,0,0.0,4.0,203.0
1723894,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,S,2016,2016-10-07,9,7,2,136.0,0,30,3.0,0,0.0,0.0,0,0.0,3.0,171.0
1723895,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,S,2016,2016-10-07,10,5,1,120.0,1,39,3.0,0,1.0,0.0,0,0.0,4.0,165.0
1723896,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,S,2016,2016-10-07,11,5,2,82.0,0,24,5.0,0,1.0,0.0,0,0.0,6.0,114.0
1723897,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,S,2016,2016-10-07,12,6,6,115.0,0,35,1.0,0,0.0,0.0,0,0.0,1.0,157.0
1723898,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,S,2016,2016-10-07,13,7,2,99.0,1,31,3.0,1,0.0,0.0,0,0.0,4.0,137.0
1723899,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,S,2016,2016-10-07,14,3,6,148.0,2,33,3.0,1,0.0,0.0,0,0.0,4.0,193.0
1723900,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,S,2016,2016-10-07,15,4,6,141.0,1,21,3.0,0,0.0,0.0,0,0.0,3.0,172.0
1723901,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,S,2016,2016-10-07,16,14,2,111.0,1,20,0.0,0,0.0,0.0,0,0.0,0.0,134.0
1723902,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,S,2016,2016-10-07,17,17,4,162.0,0,11,1.0,0,0.0,0.0,0,0.0,1.0,178.0
1723903,London,E09000027,Richmond upon Thames,47609,516922,173981,51.452750322,-0.318679682,A3004,A305,516939,173840,St Margaret's Rd,516860,174230,PU,S,2016,2016-10-07,18,6,11,154.0,0,5,0.0,1,0.0,0.0,0,0.0,1.0,171.0
1724048,London,E09000020,Kensington and Chelsea,47662,528000,177780,51.484497861,-0.157958158,A3212,B304,527347,177651,A3216,528539,177942,PU,E,2016,2016-09-12,7,577,140,409.0,4,223,28.0,4,11.0,2.0,1,6.0,52.0,828.0
1724049,London,E09000020,Kensington and Chelsea,47662,528000,177780,51.484497861,-0.157958158,A3212,B304,527347,177651,A3216,528539,177942,PU,E,2016,2016-09-12,8,719,221,470.0,5,170,27.0,3,18.0,1.0,4,4.0,57.0,923.0
1724050,London,E09000020,Kensington and Chelsea,47662,528000,177780,51.484497861,-0.157958158,A3212,B304,527347,177651,A3216,528539,177942,PU,E,2016,2016-09-12,9,164,100,446.0,3,195,31.0,4,12.0,7.0,0,7.0,61.0,805.0
1724051,London,E09000020,Kensington and Chelsea,47662,528000,177780,51.484497861,-0.157958158,A3212,B304,527347,177651,A3216,528539,177942,PU,E,2016,2016-09-12,10,45,32,451.0,7,231,29.0,6,20.0,4.0,8,7.0,74.0,795.0
1724052,London,E09000020,Kensington and Chelsea,47662,528000,177780,51.484497861,-0.157958158,A3212,B304,527347,177651,A3216,528539,177942,PU,E,2016,2016-09-12,11,28,43,467.0,9,256,32.0,9,9.0,0.0,5,8.0,63.0,838.0
1724053,London,E09000020,Kensington and Chelsea,47662,528000,177780,51.484497861,-0.157958158,A3212,B304,527347,177651,A3216,528539,177942,PU,E,2016,2016-09-12,12,29,30,434.0,12,225,18.0,2,7.0,0.0,0,2.0,29.0,730.0
